Date,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Fatality_Rate,Recovery_Rate
2020-06-28,Chandigarh,0,0,335,6,428,87,1.4,78.27
2020-06-28,Chhattisgarh,0,0,1914,13,2545,618,0.51,75.21
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,0,0,55,0,177,122,0.0,31.07
2020-06-28,Delhi,0,0,49301,2558,80188,28329,3.19,61.48
2020-06-28,Goa,0,0,420,2,1128,706,0.18,37.23
2020-06-28,Gujarat,0,0,22409,1789,30709,6511,5.83,72.97
2020-06-28,Haryana,0,0,8472,218,13427,4737,1.62,63.1
2020-06-28,Himachal Pradesh,0,0,509,9,894,376,1.01,56.94
2020-06-28,Jammu and Kashmir,0,0,4225,93,6966,2648,1.34,60.65
2020-06-28,Jharkhand,0,0,1724,12,2339,603,0.51,73.71
2020-06-28,Karnataka,0,0,7287,191,11923,4445,1.6,61.12
2020-06-28,Kerala,0,0,2110,22,4071,1939,0.54,51.83
2020-06-28,Ladakh,0,0,554,1,960,405,0.1,57.71
2020-06-28,Madhya Pradesh,0,0,9971,550,12965,2444,4.24,76.91
2020-06-28,Maharashtra,0,0,84245,7273,159133,67615,4.57,52.94
2020-06-28,Manipur,0,0,432,0,1092,660,0.0,39.56
2020-06-28,Meghalaya,0,0,42,1,47,4,2.13,89.36
2020-06-28,Mizoram,0,0,55,0,148,93,0.0,37.16
2020-06-28,Nagaland,0,0,164,0,387,223,0.0,42.38
2020-06-28,Odisha,0,0,4606,18,6350,1726,0.28,72.54
2020-06-28,Puducherry,0,0,221,10,619,388,1.62,35.7
2020-06-28,Punjab,0,0,3320,128,5056,1608,2.53,65.66
2020-06-28,Rajasthan,0,0,13367,391,16944,3186,2.31,78.89
2020-06-28,Sikkim,0,0,46,0,87,41,0.0,52.87
2020-06-28,Tamil Nadu,0,0,44094,1025,78335,33216,1.31,56.29
2020-06-28,Telengana,0,0,4928,243,13436,8265,1.81,36.68
2020-06-28,Tripura,0,0,1071,1,1334,262,0.07,80.28
2020-06-28,Uttarakhand,0,0,1912,37,2791,842,1.33,68.51
2020-06-28,Uttar Pradesh,0,0,14215,649,21549,6685,3.01,65.97
2020-06-28,West Bengal,0,0,10789,629,16711,5293,3.76,64.56
2020-06-29,Andaman and Nicobar Islands,0,0,45,0,76,31,0.0,59.21
2020-06-29,Andhra Pradesh,0,0,5908,169,13241,7164,1.28,44.62
2020-06-29,Arunachal Pradesh,0,0,60,1,182,121,0.55,32.97
2020-06-29,Assam,0,0,5088,10,7206,2108,0.14,70.61
2020-06-29,Bihar,0,0,7118,60,9212,2034,0.65,77.27
2020-06-29,Chandigarh,0,0,336,6,429,87,1.4,78.32
2020-06-29,Chhattisgarh,0,0,2091,13,2662,558,0.49,78.55
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,0,0,60,0,178,118,0.0,33.71
2020-06-29,Delhi,0,0,52607,2623,83077,27847,3.16,63.32
2020-06-29,Goa,0,0,478,3,1198,717,0.25,39.9
2020-06-29,Gujarat,0,0,22800,1808,31320,6712,5.77,72.8
2020-06-29,Haryana,0,0,8917,223,13829,4689,1.61,64.48
2020-06-29,Himachal Pradesh,0,0,529,9,916,378,0.98,57.75
2020-06-29,Jammu and Kashmir,0,0,4316,94,7093,2683,1.33,60.85
2020-06-29,Jharkhand,0,0,1793,12,2364,559,0.51,75.85
2020-06-29,Karnataka,0,0,7507,207,13190,5476,1.57,56.91
2020-06-29,Kerala,0,0,2152,22,4189,2015,0.53,51.37
2020-06-29,Ladakh,0,0,586,1,963,376,0.1,60.85
2020-06-29,Madhya Pradesh,0,0,10084,557,13186,2545,4.22,76.48
2020-06-29,Maharashtra,0,0,86575,7429,164626,70622,4.51,52.59
2020-06-29,Manipur,0,0,455,0,1185,730,0.0,38.4
2020-06-29,Meghalaya,0,0,42,1,47,4,2.13,89.36
2020-06-29,Mizoram,0,0,55,0,148,93,0.0,37.16
2020-06-29,Nagaland,0,0,164,0,415,251,0.0,39.52
2020-06-29,Odisha,0,0,4743,21,6614,1850,0.32,71.71
2020-06-29,Puducherry,0,0,221,10,619,388,1.62,35.7
2020-06-29,Punjab,0,0,3526,133,5216,1557,2.55,67.6
2020-06-29,Rajasthan,0,0,13611,399,17271,3261,2.31,78.81
2020-06-29,Sikkim,0,0,49,0,88,39,0.0,55.68
2020-06-29,Tamil Nadu,0,0,45537,1079,82275,35659,1.31,55.35
2020-06-29,Telengana,0,0,5172,247,14419,9000,1.71,35.87
2020-06-29,Tripura,0,0,1079,1,1346,266,0.07,80.16
2020-06-29,Uttarakhand,0,0,2018,38,2823,767,1.35,71.48
2020-06-29,Uttar Pradesh,0,0,14808,660,22147,6679,2.98,66.86
2020-06-29,West Bengal,0,0,11193,639,17283,5451,3.7,64.76
2020-06-30,Andaman and Nicobar Islands,0,0,46,0,90,44,0.0,51.11
2020-06-30,Andhra Pradesh,0,0,6232,180,13891,7479,1.3,44.86
2020-06-30,Arunachal Pradesh,0,0,61,1,187,125,0.53,32.62
2020-06-30,Assam,0,0,5333,11,7752,2408,0.14,68.8
2020-06-30,Bihar,0,0,7390,62,9640,2188,0.64,76.66
2020-06-30,Chandigarh,0,0,349,6,435,80,1.38,80.23
2020-06-30,Chhattisgarh,0,0,2173,13,2761,575,0.47,78.7
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,0,0,77,0,203,126,0.0,37.93
2020-06-30,Delhi,0,0,56235,2680,85161,26246,3.15,66.03
2020-06-30,Goa,0,0,478,3,1198,717,0.25,39.9
2020-06-30,Gujarat,0,0,23240,1827,31938,6871,5.72,72.77
2020-06-30,Haryana,0,0,9502,232,14210,4476,1.63,66.87
2020-06-30,Himachal Pradesh,0,0,556,9,942,377,0.96,59.02
2020-06-30,Jammu and Kashmir,0,0,4585,95,7237,2557,1.31,63.35
2020-06-30,Jharkhand,0,0,1845,15,2426,566,0.62,76.05
2020-06-30,Karnataka,0,0,7683,226,14295,6386,1.58,53.75
2020-06-30,Kerala,0,0,2152,22,4189,2015,0.53,51.37
2020-06-30,Ladakh,0,0,616,1,964,347,0.1,63.9
2020-06-30,Madhya Pradesh,0,0,10199,564,13370,2607,4.22,76.28
2020-06-30,Maharashtra,0,0,88960,7610,169883,73313,4.48,52.37
2020-06-30,Manipur,0,0,494,0,1227,733,0.0,40.26
2020-06-30,Meghalaya,0,0,42,1,47,4,2.13,89.36
2020-06-30,Mizoram,0,0,55,0,148,93,0.0,37.16
2020-06-30,Nagaland,0,0,168,0,434,266,0.0,38.71
2020-06-30,Odisha,0,0,4946,23,6859,1890,0.34,72.11
2020-06-30,Puducherry,0,0,221,10,619,388,1.62,35.7
2020-06-30,Punjab,0,0,3764,138,5418,1516,2.55,69.47
2020-06-30,Rajasthan,0,0,13618,405,17660,3637,2.29,77.11
2020-06-30,Sikkim,0,0,50,0,88,38,0.0,56.82
2020-06-30,Tamil Nadu,0,0,47749,1141,86224,37334,1.32,55.38
2020-06-30,Telengana,0,0,5582,253,15394,9559,1.64,36.26
2020-06-30,Tripura,0,0,1085,1,1380,294,0.07,78.62
2020-06-30,Uttarakhand,0,0,2111,39,2831,681,1.38,74.57
2020-06-30,Uttar Pradesh,0,0,15506,672,22828,6650,2.94,67.93
2020-06-30,West Bengal,0,0,11719,653,17907,5535,3.65,65.44
2020-07-01,Andaman and Nicobar Islands,0,0,50,0,97,47,0.0,51.55
2020-07-01,Andhra Pradesh,0,0,6511,187,14595,7897,1.28,44.61
2020-07-01,Arunachal Pradesh,0,0,62,1,191,128,0.52,32.46
2020-07-01,Assam,0,0,5647,12,8227,2568,0.15,68.64
2020-07-01,Bihar,0,0,7687,67,10043,2289,0.67,76.54
2020-07-01,Chandigarh,0,0,364,6,440,70,1.36,82.73
2020-07-01,Chhattisgarh,0,0,2250,13,2860,597,0.45,78.67
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,0,0,82,0,213,131,0.0,38.5
2020-07-01,Delhi,0,0,58348,2742,87360,26270,3.14,66.79
2020-07-01,Goa,0,0,596,3,1315,716,0.23,45.32
2020-07-01,Gujarat,0,0,23662,1846,32557,7049,5.67,72.68
2020-07-01,Haryana,0,0,9972,236,14548,4340,1.62,68.55
2020-07-01,Himachal Pradesh,0,0,580,10,953,363,1.05,60.86
2020-07-01,Jammu and Kashmir,0,0,4722,101,7497,2674,1.35,62.99
2020-07-01,Jharkhand,0,0,1884,15,2490,591,0.6,75.66
2020-07-01,Karnataka,0,0,7918,246,15242,7078,1.61,51.95
2020-07-01,Kerala,0,0,2306,24,4442,2112,0.54,51.91
2020-07-01,Ladakh,0,0,648,1,973,324,0.1,66.6
2020-07-01,Madhya Pradesh,0,0,10395,572,13593,2626,4.21,76.47
2020-07-01,Maharashtra,0,0,90911,7855,174761,75995,4.49,52.02
2020-07-01,Manipur,0,0,553,0,1234,681,0.0,44.81
2020-07-01,Meghalaya,0,0,42,1,52,9,1.92,80.77
2020-07-01,Mizoram,0,0,122,0,160,38,0.0,76.25
2020-07-01,Nagaland,0,0,168,0,459,291,0.0,36.6
2020-07-01,Odisha,0,0,5189,25,7065,1851,0.35,73.45
2020-07-01,Puducherry,0,0,272,12,714,430,1.68,38.1
2020-07-01,Punjab,0,0,3867,144,5568,1557,2.59,69.45
2020-07-01,Rajasthan,0,0,14220,413,18014,3381,2.29,78.94
2020-07-01,Sikkim,0,0,52,0,89,37,0.0,58.43
2020-07-01,Tamil Nadu,0,0,50074,1201,90167,38892,1.33,55.53
2020-07-01,Telengana,0,0,7294,260,16339,8785,1.59,44.64
2020-07-01,Tripura,0,0,1086,1,1388,301,0.07,78.24
2020-07-01,Uttarakhand,0,0,2231,41,2881,609,1.42,77.44
2020-07-01,Uttar Pradesh,0,0,16084,697,23492,6711,2.97,68.47
2020-07-01,West Bengal,0,0,12130,668,18559,5761,3.6,65.36
2020-07-02,Andaman and Nicobar Islands,0,0,50,0,100,50,0.0,50.0
2020-07-02,Andhra Pradesh,0,0,6988,193,15252,8071,1.27,45.82
2020-07-02,Arunachal Pradesh,0,0,66,1,195,128,0.51,33.85
2020-07-02,Assam,0,0,5851,12,8582,2719,0.14,68.18
2020-07-02,Bihar,0,0,7946,70,10249,2233,0.68,77.53
2020-07-02,Chandigarh,0,0,367,6,446,73,1.35,82.29
2020-07-02,Chhattisgarh,0,0,2303,14,2940,623,0.48,78.33
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,0,0,86,0,215,129,0.0,40.0
2020-07-02,Delhi,0,0,59992,2803,89802,27007,3.12,66.8
2020-07-02,Goa,0,0,670,4,1387,713,0.29,48.31
2020-07-02,Gujarat,0,0,24030,1867,33232,7335,5.62,72.31
2020-07-02,Haryana,0,0,10499,240,14941,4202,1.61,70.27
2020-07-02,Himachal Pradesh,0,0,614,10,979,355,1.02,62.72
2020-07-02,Jammu and Kashmir,0,0,4856,105,7695,2734,1.36,63.11
2020-07-02,Jharkhand,0,0,1931,15,2521,575,0.6,76.6
2020-07-02,Karnataka,0,0,8063,253,16514,8198,1.53,48.83
2020-07-02,Kerala,0,0,2439,24,4593,2130,0.52,53.1
2020-07-02,Ladakh,0,0,694,1,990,295,0.1,70.1
2020-07-02,Madhya Pradesh,0,0,10655,581,13861,2625,4.19,76.87
2020-07-02,Maharashtra,0,0,93154,8053,180298,79091,4.47,51.67
2020-07-02,Manipur,0,0,579,0,1260,681,0.0,45.95
2020-07-02,Meghalaya,0,0,42,1,52,9,1.92,80.77
2020-07-02,Mizoram,0,0,123,0,160,37,0.0,76.88
2020-07-02,Nagaland,0,0,168,0,459,291,0.0,36.6
2020-07-02,Odisha,0,0,5353,25,7316,1938,0.34,73.17
2020-07-02,Puducherry,0,0,272,12,714,430,1.68,38.1
2020-07-02,Punjab,0,0,3867,149,5668,1652,2.63,68.23
2020-07-02,Rajasthan,0,0,14574,421,18312,3317,2.3,79.59
2020-07-02,Sikkim,0,0,53,0,101,48,0.0,52.48
2020-07-02,Tamil Nadu,0,0,52926,1264,94049,39859,1.34,56.27
2020-07-02,Telengana,0,0,8082,267,17357,9008,1.54,46.56
2020-07-02,Tripura,0,0,1093,1,1396,302,0.07,78.3
2020-07-02,Uttarakhand,0,0,2317,41,2947,589,1.39,78.62
2020-07-02,Uttar Pradesh,0,0,16629,718,24056,6709,2.98,69.13
2020-07-02,West Bengal,0,0,12528,683,19170,5959,3.56,65.35
2020-07-03,Andaman and Nicobar Islands,0,0,51,0,109,58,0.0,46.79
2020-07-03,Andhra Pradesh,0,0,7313,198,16097,8586,1.23,45.43
2020-07-03,Arunachal Pradesh,0,0,66,1,195,128,0.51,33.85
2020-07-03,Assam,0,0,6106,12,9013,2895,0.13,67.75
2020-07-03,Bihar,0,0,8020,77,10471,2374,0.74,76.59
2020-07-03,Chandigarh,0,0,389,6,450,55,1.33,86.44
2020-07-03,Chhattisgarh,0,0,2385,14,3013,614,0.46,79.16
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,0,0,89,0,230,141,0.0,38.7
2020-07-03,Delhi,0,0,63007,2864,92175,26304,3.11,68.36
2020-07-03,Goa,0,0,734,4,1482,744,0.27,49.53
2020-07-03,Gujarat,0,0,24593,1886,33913,7434,5.56,72.52
2020-07-03,Haryana,0,0,11019,251,15509,4239,1.62,71.05
2020-07-03,Himachal Pradesh,0,0,628,10,1014,376,0.99,61.93
2020-07-03,Jammu and Kashmir,0,0,4974,115,7849,2760,1.47,63.37
2020-07-03,Jharkhand,0,0,1983,15,2584,586,0.58,76.74
2020-07-03,Karnataka,0,0,8334,272,18016,9410,1.51,46.26
2020-07-03,Kerala,0,0,2640,25,4753,2088,0.53,55.54
2020-07-03,Ladakh,0,0,730,1,990,259,0.1,73.74
2020-07-03,Madhya Pradesh,0,0,10815,589,14106,2702,4.18,76.67
2020-07-03,Maharashtra,0,0,101172,8178,186626,77276,4.38,54.21
2020-07-03,Manipur,0,0,617,0,1279,662,0.0,48.24
2020-07-03,Meghalaya,0,0,42,1,56,13,1.79,75.0
2020-07-03,Mizoram,0,0,126,0,162,36,0.0,77.78
2020-07-03,Nagaland,0,0,182,0,501,319,0.0,36.33
2020-07-03,Odisha,0,0,5502,27,7545,2016,0.36,72.92
2020-07-03,Puducherry,0,0,331,12,802,459,1.5,41.27
2020-07-03,Punjab,0,0,4144,152,5784,1488,2.63,71.65
2020-07-03,Rajasthan,0,0,14948,430,18662,3284,2.3,80.1
2020-07-03,Sikkim,0,0,53,0,102,49,0.0,51.96
2020-07-03,Tamil Nadu,0,0,56021,1321,98392,41050,1.34,56.94
2020-07-03,Telengana,0,0,9069,275,18570,9226,1.48,48.84
2020-07-03,Tripura,0,0,1146,1,1435,288,0.07,79.86
2020-07-03,Uttarakhand,0,0,2405,42,2984,537,1.41,80.6
2020-07-03,Uttar Pradesh,0,0,17221,735,24825,6869,2.96,69.37
2020-07-03,West Bengal,0,0,13037,699,19819,6083,3.53,65.78
2020-07-04,Andaman and Nicobar Islands,0,0,54,0,116,62,0.0,46.55
2020-07-04,Andhra Pradesh,0,0,7632,206,16934,9096,1.22,45.07
2020-07-04,Arunachal Pradesh,0,0,75,1,252,176,0.4,29.76
2020-07-04,Assam,0,0,6349,14,9673,3310,0.14,65.64
2020-07-04,Bihar,0,0,8214,80,10954,2660,0.73,74.99
2020-07-04,Chandigarh,0,0,393,6,457,58,1.31,86.0
2020-07-04,Chhattisgarh,0,0,2437,14,3065,614,0.46,79.51
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,0,0,96,0,257,161,0.0,37.35
2020-07-04,Delhi,0,0,65624,2923,94695,26148,3.09,69.3
2020-07-04,Goa,0,0,734,4,1482,744,0.27,49.53
2020-07-04,Gujarat,0,0,24933,1904,34600,7763,5.5,72.06
2020-07-04,Haryana,0,0,11691,255,16003,4057,1.59,73.06
2020-07-04,Himachal Pradesh,0,0,667,10,1033,356,0.97,64.57
2020-07-04,Jammu and Kashmir,0,0,5075,119,8019,2825,1.48,63.29
2020-07-04,Jharkhand,0,0,2001,15,2695,679,0.56,74.25
2020-07-04,Karnataka,0,0,8805,293,19710,10612,1.49,44.67
2020-07-04,Kerala,0,0,2841,25,4964,2098,0.5,57.23
2020-07-04,Ladakh,0,0,777,1,1001,223,0.1,77.62
2020-07-04,Madhya Pradesh,0,0,11049,593,14297,2655,4.15,77.28
2020-07-04,Maharashtra,0,0,104687,8376,192990,79927,4.34,54.24
2020-07-04,Manipur,0,0,639,0,1316,677,0.0,48.56
2020-07-04,Meghalaya,0,0,43,1,62,18,1.61,69.35
2020-07-04,Mizoram,0,0,126,0,162,36,0.0,77.78
2020-07-04,Nagaland,0,0,228,0,539,311,0.0,42.3
2020-07-04,Odisha,0,0,5705,29,8106,2372,0.36,70.38
2020-07-04,Puducherry,0,0,331,12,802,459,1.5,41.27
2020-07-04,Punjab,0,0,4266,157,5937,1514,2.64,71.85
2020-07-04,Rajasthan,0,0,15281,440,19052,3331,2.31,80.21
2020-07-04,Sikkim,0,0,53,0,102,49,0.0,51.96
2020-07-04,Tamil Nadu,0,0,58378,1385,102721,42958,1.35,56.83
2020-07-04,Telengana,0,0,10195,283,20462,9984,1.38,49.82
2020-07-04,Tripura,0,0,1199,1,1525,325,0.07,78.62
2020-07-04,Uttarakhand,0,0,2481,42,3048,525,1.38,81.4
2020-07-04,Uttar Pradesh,0,0,17597,749,25797,7451,2.9,68.21
2020-07-04,West Bengal,0,0,13571,717,20488,6200,3.5,66.24
2020-07-05,Andaman and Nicobar Islands,0,0,66,0,119,53,0.0,55.46
2020-07-05,Andhra Pradesh,0,0,8008,218,17699,9473,1.23,45.25
2020-07-05,Arunachal Pradesh,0,0,76,1,259,182,0.39,29.34
2020-07-05,Assam,0,0,6657,14,10668,3997,0.13,62.4
2020-07-05,Bihar,0,0,8686,89,11700,2925,0.76,74.24
2020-07-05,Chandigarh,0,0,395,6,460,59,1.3,85.87
2020-07-05,Chhattisgarh,0,0,2549,14,3161,598,0.44,80.64
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,0,0,96,0,271,175,0.0,35.42
2020-07-05,Delhi,0,0,68256,3004,97200,25940,3.09,70.22
2020-07-05,Goa,0,0,825,6,1684,853,0.36,48.99
2020-07-05,Gujarat,0,0,25406,1925,35312,7981,5.45,71.95
2020-07-05,Haryana,0,0,12257,260,16548,4031,1.57,74.07
2020-07-05,Himachal Pradesh,0,0,704,11,1046,331,1.05,67.3
2020-07-05,Jammu and Kashmir,0,0,5143,127,8246,2976,1.54,62.37
2020-07-05,Jharkhand,0,0,2035,17,2739,687,0.62,74.3
2020-07-05,Karnataka,0,0,9244,335,21549,11970,1.55,42.9
2020-07-05,Kerala,0,0,3048,25,5204,2131,0.48,58.57
2020-07-05,Ladakh,0,0,826,1,1005,178,0.1,82.19
2020-07-05,Madhya Pradesh,0,0,11234,598,14604,2772,4.09,76.92
2020-07-05,Maharashtra,0,0,108082,8671,200064,83311,4.33,54.02
2020-07-05,Manipur,0,0,667,0,1325,658,0.0,50.34
2020-07-05,Meghalaya,0,0,43,1,62,18,1.61,69.35
2020-07-05,Mizoram,0,0,130,0,164,34,0.0,79.27
2020-07-05,Nagaland,0,0,228,0,563,335,0.0,40.5
2020-07-05,Odisha,0,0,5934,34,8601,2633,0.4,68.99
2020-07-05,Puducherry,0,0,331,12,802,459,1.5,41.27
2020-07-05,Punjab,0,0,4306,162,6109,1641,2.65,70.49
2020-07-05,Rajasthan,0,0,15640,447,19532,3445,2.29,80.07
2020-07-05,Sikkim,0,0,58,0,103,45,0.0,56.31
2020-07-05,Tamil Nadu,0,0,60592,1450,107001,44959,1.36,56.63
2020-07-05,Telengana,0,0,11537,288,22312,10487,1.29,51.71
2020-07-05,Tripura,0,0,1202,1,1546,343,0.06,77.75
2020-07-05,Uttarakhand,0,0,2502,42,3093,549,1.36,80.89
2020-07-05,Uttar Pradesh,0,0,18154,773,26554,7627,2.91,68.37
2020-07-05,West Bengal,0,0,14166,736,21231,6329,3.47,66.72
2020-07-06,Andaman and Nicobar Islands,0,0,72,0,125,53,0.0,57.6
2020-07-06,Andhra Pradesh,0,0,8422,232,18697,10043,1.24,45.04
2020-07-06,Arunachal Pradesh,0,0,78,1,269,190,0.37,29.0
2020-07-06,Assam,0,0,7125,14,11388,4249,0.12,62.57
2020-07-06,Bihar,0,0,8765,95,11876,3016,0.8,73.8
2020-07-06,Chandigarh,0,0,395,6,466,65,1.29,84.76
2020-07-06,Chhattisgarh,0,0,2601,14,3207,592,0.44,81.1
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,0,0,106,0,271,165,0.0,39.11
2020-07-06,Delhi,0,0,71339,3067,99444,25038,3.08,71.74
2020-07-06,Goa,0,0,936,7,1761,818,0.4,53.15
2020-07-06,Gujarat,0,0,25892,1943,36037,8202,5.39,71.85
2020-07-06,Haryana,0,0,12944,265,17005,3796,1.56,76.12
2020-07-06,Himachal Pradesh,0,0,737,11,1063,315,1.03,69.33
2020-07-06,Jammu and Kashmir,0,0,5255,132,8429,3042,1.57,62.34
2020-07-06,Jharkhand,0,0,2045,19,2781,717,0.68,73.53
2020-07-06,Karnataka,0,0,9847,372,23474,13255,1.58,41.95
2020-07-06,Kerala,0,0,3174,25,5429,2230,0.46,58.46
2020-07-06,Ladakh,0,0,826,1,1005,178,0.1,82.19
2020-07-06,Madhya Pradesh,0,0,11411,608,14930,2911,4.07,76.43
2020-07-06,Maharashtra,0,0,111740,8822,206619,86057,4.27,54.08
2020-07-06,Manipur,0,0,688,0,1366,678,0.0,50.37
2020-07-06,Meghalaya,0,0,43,1,62,18,1.61,69.35
2020-07-06,Mizoram,0,0,130,0,186,56,0.0,69.89
2020-07-06,Nagaland,0,0,231,0,590,359,0.0,39.15
2020-07-06,Odisha,0,0,6224,36,9070,2810,0.4,68.62
2020-07-06,Puducherry,0,0,331,12,802,459,1.5,41.27
2020-07-06,Punjab,0,0,4408,164,6283,1711,2.61,70.16
2020-07-06,Rajasthan,0,0,15928,456,20164,3780,2.26,78.99
2020-07-06,Sikkim,0,0,61,0,123,62,0.0,49.59
2020-07-06,Tamil Nadu,0,0,62778,1510,111151,46863,1.36,56.48
2020-07-06,Telengana,0,0,12703,295,23902,10904,1.23,53.15
2020-07-06,Tripura,0,0,1202,1,1568,365,0.06,76.66
2020-07-06,Uttarakhand,0,0,2524,42,3124,558,1.34,80.79
2020-07-06,Uttar Pradesh,0,0,18761,785,27707,8161,2.83,67.71
2020-07-06,West Bengal,0,0,14711,757,22126,6658,3.42,66.49
2020-07-07,Andaman and Nicobar Islands,0,0,74,0,141,67,0.0,52.48
2020-07-07,Andhra Pradesh,0,0,8920,239,20019,10860,1.19,44.56
2020-07-07,Arunachal Pradesh,0,0,92,2,270,176,0.74,34.07
2020-07-07,Assam,0,0,7882,14,12160,4264,0.12,64.82
2020-07-07,Bihar,0,0,8997,97,12125,3031,0.8,74.2
2020-07-07,Chandigarh,0,0,401,6,489,82,1.23,82.0
2020-07-07,Chhattisgarh,0,0,2667,14,3305,624,0.42,80.7
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,0,0,114,0,297,183,0.0,38.38
2020-07-07,Delhi,0,0,72088,3115,100823,25620,3.09,71.5
2020-07-07,Goa,0,0,1061,7,1813,745,0.39,58.52
2020-07-07,Gujarat,0,0,26315,1960,36772,8497,5.33,71.56
2020-07-07,Haryana,0,0,13335,276,17504,3893,1.58,76.18
2020-07-07,Himachal Pradesh,0,0,763,11,1077,303,1.02,70.84
2020-07-07,Jammu and Kashmir,0,0,5318,138,8675,3219,1.59,61.3
2020-07-07,Jharkhand,0,0,2068,20,2847,759,0.7,72.64
2020-07-07,Karnataka,0,0,10527,401,25317,14389,1.58,41.58
2020-07-07,Kerala,0,0,3341,27,5622,2254,0.48,59.43
2020-07-07,Ladakh,0,0,836,1,1005,168,0.1,83.18
2020-07-07,Madhya Pradesh,0,0,11579,617,15284,3088,4.04,75.76
2020-07-07,Maharashtra,0,0,115262,9026,211987,87699,4.26,54.37
2020-07-07,Manipur,0,0,734,0,1390,656,0.0,52.81
2020-07-07,Meghalaya,0,0,43,1,80,36,1.25,53.75
2020-07-07,Mizoram,0,0,133,0,197,64,0.0,67.51
2020-07-07,Nagaland,0,0,243,0,625,382,0.0,38.88
2020-07-07,Odisha,0,0,6486,38,9526,3002,0.4,68.09
2020-07-07,Puducherry,0,0,331,12,802,459,1.5,41.27
2020-07-07,Punjab,0,0,4494,169,6491,1828,2.6,69.23
2020-07-07,Rajasthan,0,0,16278,461,20688,3949,2.23,78.68
2020-07-07,Sikkim,0,0,65,0,125,60,0.0,52.0
2020-07-07,Tamil Nadu,0,0,66571,1571,114978,46836,1.37,57.9
2020-07-07,Telengana,0,0,14781,306,25733,10646,1.19,57.44
2020-07-07,Tripura,0,0,1219,1,1680,460,0.06,72.56
2020-07-07,Uttarakhand,0,0,2586,42,3161,533,1.33,81.81
2020-07-07,Uttar Pradesh,0,0,19109,809,28636,8718,2.83,66.73
2020-07-07,West Bengal,0,0,15235,779,22987,6973,3.39,66.28
2020-07-08,Andaman and Nicobar Islands,0,0,75,0,147,72,0.0,51.02
2020-07-08,Andhra Pradesh,0,0,9745,252,21197,11200,1.19,45.97
2020-07-08,Arunachal Pradesh,0,0,105,2,276,169,0.72,38.04
2020-07-08,Assam,0,0,8329,14,12522,4179,0.11,66.51
2020-07-08,Bihar,0,0,9284,104,12570,3182,0.83,73.86
2020-07-08,Chandigarh,0,0,401,7,494,86,1.42,81.17
2020-07-08,Chhattisgarh,0,0,2751,14,3415,650,0.41,80.56
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,0,0,183,0,405,222,0.0,45.19
2020-07-08,Delhi,0,0,74217,3165,102831,25449,3.08,72.17
2020-07-08,Goa,0,0,1156,8,1903,739,0.42,60.75
2020-07-08,Gujarat,0,0,26720,1977,37550,8853,5.26,71.16
2020-07-08,Haryana,0,0,13645,279,17999,4075,1.55,75.81
2020-07-08,Himachal Pradesh,0,0,790,11,1083,282,1.02,72.95
2020-07-08,Jammu and Kashmir,0,0,5399,143,8931,3389,1.6,60.45
2020-07-08,Jharkhand,0,0,2104,22,2996,870,0.73,70.23
2020-07-08,Karnataka,0,0,11098,416,26815,15301,1.55,41.39
2020-07-08,Kerala,0,0,3452,27,5894,2415,0.46,58.57
2020-07-08,Ladakh,0,0,836,1,1041,204,0.1,80.31
2020-07-08,Madhya Pradesh,0,0,11768,622,15627,3237,3.98,75.31
2020-07-08,Maharashtra,0,0,118558,9250,217121,89313,4.26,54.6
2020-07-08,Manipur,0,0,771,0,1430,659,0.0,53.92
2020-07-08,Meghalaya,0,0,43,1,80,36,1.25,53.75
2020-07-08,Mizoram,0,0,133,0,197,64,0.0,67.51
2020-07-08,Nagaland,0,0,243,0,625,382,0.0,38.88
2020-07-08,Odisha,0,0,6703,42,10097,3352,0.42,66.39
2020-07-08,Puducherry,0,0,434,14,930,482,1.51,46.67
2020-07-08,Punjab,0,0,4554,175,6749,2020,2.59,67.48
2020-07-08,Rajasthan,0,0,16575,472,21404,4357,2.21,77.44
2020-07-08,Sikkim,0,0,70,0,125,55,0.0,56.0
2020-07-08,Tamil Nadu,0,0,71116,1636,118594,45842,1.38,59.97
2020-07-08,Telengana,0,0,16287,313,27612,11012,1.13,58.99
2020-07-08,Tripura,0,0,1248,1,1704,455,0.06,73.24
2020-07-08,Uttarakhand,0,0,2621,43,3230,566,1.33,81.15
2020-07-08,Uttar Pradesh,0,0,19627,827,29968,9514,2.76,65.49
2020-07-08,West Bengal,0,0,15790,804,23837,7243,3.37,66.24
2020-07-09,Andaman and Nicobar Islands,0,0,77,0,149,72,0.0,51.68
2020-07-09,Andhra Pradesh,0,0,11101,264,22259,10894,1.19,49.87
